Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin
ORD-02504,5/18/2025,Desk,Furniture,Sialkot,2,401.41,237.24,Corporate,JazzCash,Ayesha,802.82,474.48,328.34,40.9
ORD-08501,1/16/2025,Webcam,Accessories,Islamabad,1,66.29,27.62,Retail Store,Bank Transfer,Sara,66.29,27.62,38.67,58.33
ORD-02370,1/3/2025,Headphones,Accessories,Sialkot,5,109.69,38.19,Online,Bank Transfer,Ali,548.45,190.95,357.5,65.18
ORD-04968,4/20/2025,Webcam,Accessories,Lahore,7,140.9,65.18,Corporate,JazzCash,Zoya,986.3,456.26,530.04,53.74
ORD-05884,6/28/2025,Keyboard,Accessories,Karachi,3,51.66,30.24,Corporate,Cash,Maham,154.98,90.72,64.26,41.46
ORD-02218,4/1/2025,Headphones,Accessories,Multan,5,74.8,35.45,Online,Debit Card,Hina,374,177.25,196.75,52.61
ORD-05848,3/7/2025,External SSD,Electronics,Islamabad,8,277.07,100.51,Retail Store,Debit Card,Hina,2216.56,804.08,1412.48,63.72
ORD-02219,5/6/2025,Desk,Furniture,Multan,8,633.75,402.94,Retail Store,JazzCash,Hamza,5070,3223.52,1846.48,36.42
ORD-03327,4/24/2025,Monitor,Electronics,Islamabad,4,542.64,402.82,Retail Store,Credit Card,Ali,2170.56,1611.28,559.28,25.77
ORD-08241,11/7/2025,Webcam,Accessories,Karachi,6,77.79,46.52,Corporate,JazzCash,Zoya,466.74,279.12,187.62,40.2
ORD-03584,10/25/2025,Webcam,Accessories,Karachi,3,83,66.58,Retail Store,Debit Card,Ali,249,199.74,49.26,19.78
ORD-09845,8/26/2025,Monitor,Electronics,Rawalpindi,2,283.24,167.96,Online,Cash,Sara,566.48,335.92,230.56,40.7
ORD-03620,12/28/2025,Office Chair,Furniture,Sialkot,5,335.64,141.78,Corporate,Debit Card,Ayesha,1678.2,708.9,969.3,57.76
ORD-07742,6/9/2025,Webcam,Accessories,Lahore,6,106.89,62.28,Retail Store,JazzCash,Ali,641.34,373.68,267.66,41.73
ORD-06462,10/25/2025,Monitor,Electronics,Islamabad,1,356.03,252.26,Retail Store,Debit Card,Maham,356.03,252.26,103.77,29.15
ORD-03116,2/7/2025,External SSD,Electronics,Islamabad,9,138.73,119.33,Retail Store,Cash,Sara,1248.57,1073.97,174.6,13.98
ORD-00086,2/24/2025,External SSD,Electronics,Sialkot,2,191.84,102.54,Retail Store,Cash,Sara,383.68,205.08,178.6,46.55
ORD-05974,8/12/2025,Desk,Furniture,Lahore,9,298.34,199.23,Corporate,Bank Transfer,Maham,2685.06,1793.07,891.99,33.22
ORD-02802,3/29/2025,Smartphone,Electronics,Islamabad,6,453.21,287.38,Online,Cash,Zoya,2719.26,1724.28,994.98,36.59
ORD-03672,9/7/2025,Headphones,Accessories,Rawalpindi,8,162.35,88.29,Retail Store,Credit Card,Maham,1298.8,706.32,592.48,45.62
ORD-03668,5/21/2025,Office Chair,Furniture,Lahore,5,354.05,292.51,Retail Store,Cash,Usman,1770.25,1462.55,307.7,17.38
ORD-09815,4/3/2025,Headphones,Accessories,Multan,8,118.45,50.9,Corporate,Bank Transfer,Bilal,947.6,407.2,540.4,57.03
ORD-05159,4/16/2025,Wireless Mouse,Accessories,Rawalpindi,2,69.93,43.65,Online,Bank Transfer,Danish,139.86,87.3,52.56,37.58
ORD-05726,9/6/2025,Headphones,Accessories,Sialkot,4,209.88,97.23,Corporate,Cash,Zoya,839.52,388.92,450.6,53.67
ORD-04591,2/6/2025,External SSD,Electronics,Lahore,9,251.31,205.21,Corporate,JazzCash,Hina,2261.79,1846.89,414.9,18.34
ORD-02020,3/5/2025,Smartphone,Electronics,Peshawar,3,1019.81,526.08,Retail Store,Cash,Ayesha,3059.43,1578.24,1481.19,48.41
ORD-07867,3/8/2025,Wireless Mouse,Accessories,Sialkot,1,72,52.68,Online,Bank Transfer,Maham,72,52.68,19.32,26.83
ORD-02526,9/11/2025,Smartphone,Electronics,Faisalabad,4,438.37,380.4,Corporate,Debit Card,Danish,1753.48,1521.6,231.88,13.22
ORD-07448,5/10/2025,Webcam,Accessories,Rawalpindi,6,67.46,54.6,Retail Store,JazzCash,Bilal,404.76,327.6,77.16,19.06
ORD-06259,10/14/2025,Wireless Mouse,Accessories,Rawalpindi,7,55.91,12.72,Corporate,JazzCash,Ayesha,391.37,89.04,302.33,77.25
ORD-03213,5/8/2025,Keyboard,Accessories,Multan,4,74.33,44.09,Retail Store,Debit Card,Usman,297.32,176.36,120.96,40.68
ORD-00520,12/9/2025,Tablet,Electronics,Karachi,3,613.48,340.64,Corporate,Cash,Usman,1840.44,1021.92,818.52,44.47
ORD-05367,11/6/2025,Monitor,Electronics,Rawalpindi,8,235.53,202.86,Corporate,Cash,Hina,1884.24,1622.88,261.36,13.87
ORD-07989,6/18/2025,Headphones,Accessories,Multan,3,116.12,71.31,Corporate,JazzCash,Bilal,348.36,213.93,134.43,38.59
ORD-02896,8/14/2025,Monitor,Electronics,Lahore,3,424.9,350.52,Corporate,JazzCash,Bilal,1274.7,1051.56,223.14,17.51
ORD-00245,9/24/2025,Office Chair,Furniture,Faisalabad,5,319.32,284.04,Corporate,Debit Card,Zoya,1596.6,1420.2,176.4,11.05
ORD-05931,1/5/2025,Printer,Office,Multan,3,302.52,170.97,Retail Store,Debit Card,Sara,907.56,512.91,394.65,43.48
ORD-04715,6/25/2025,Smartphone,Electronics,Lahore,2,394.05,309.08,Retail Store,Cash,Ali,788.1,618.16,169.94,21.56
ORD-09227,2/8/2025,Office Chair,Furniture,Rawalpindi,5,248.21,143.3,Retail Store,JazzCash,Maham,1241.05,716.5,524.55,42.27
ORD-03426,1/20/2025,Office Chair,Furniture,Sialkot,4,308.53,221.87,Retail Store,JazzCash,Usman,1234.12,887.48,346.64,28.09
ORD-06965,7/25/2025,Tablet,Electronics,Faisalabad,3,258.75,223.73,Retail Store,Debit Card,Hina,776.25,671.19,105.06,13.53
ORD-06752,4/7/2025,Webcam,Accessories,Islamabad,2,72.04,50.56,Online,Debit Card,Ali,144.08,101.12,42.96,29.82
ORD-06665,7/2/2025,Headphones,Accessories,Islamabad,4,105.77,80.23,Corporate,Debit Card,Usman,423.08,320.92,102.16,24.15
ORD-06207,2/17/2025,Printer,Office,Multan,6,347.49,227.63,Corporate,Cash,Ali,2084.94,1365.78,719.16,34.49
ORD-07284,6/5/2025,Desk,Furniture,Lahore,10,576.74,171.52,Retail Store,Cash,Zoya,5767.4,1715.2,4052.2,70.26
ORD-05510,12/17/2025,Keyboard,Accessories,Faisalabad,8,95.91,53.41,Retail Store,JazzCash,Ayesha,767.28,427.28,340,44.31
ORD-02002,10/22/2025,Monitor,Electronics,Lahore,5,433.67,231.42,Corporate,Bank Transfer,Hina,2168.35,1157.1,1011.25,46.64
ORD-00886,6/11/2025,Keyboard,Accessories,Faisalabad,3,89,46.01,Online,Debit Card,Bilal,267,138.03,128.97,48.3
ORD-00870,4/23/2025,Desk,Furniture,Karachi,6,698.94,454.05,Retail Store,Credit Card,Zoya,4193.64,2724.3,1469.34,35.04
ORD-09709,6/11/2025,Office Chair,Furniture,Lahore,1,188.11,132.65,Online,Cash,Sara,188.11,132.65,55.46,29.48
ORD-05721,3/13/2025,Office Chair,Furniture,Karachi,4,179.12,134.53,Retail Store,Debit Card,Danish,716.48,538.12,178.36,24.89
ORD-00357,6/25/2025,Laptop,Electronics,Rawalpindi,9,1268.3,952.12,Retail Store,Debit Card,Hina,11414.7,8569.08,2845.62,24.93
ORD-09928,12/23/2025,Headphones,Accessories,Islamabad,1,86.71,75.58,Corporate,Debit Card,Zoya,86.71,75.58,11.13,12.84
ORD-05452,5/7/2025,Printer,Office,Rawalpindi,2,230.16,177.16,Retail Store,JazzCash,Sara,460.32,354.32,106,23.03
ORD-08212,7/29/2025,Office Chair,Furniture,Peshawar,1,287.03,233.13,Online,Credit Card,Usman,287.03,233.13,53.9,18.78
ORD-08748,10/23/2025,Keyboard,Accessories,Lahore,7,70.22,48.15,Corporate,Credit Card,Hina,491.54,337.05,154.49,31.43
ORD-07739,3/15/2025,Webcam,Accessories,Faisalabad,9,137.27,46.92,Corporate,Bank Transfer,Sara,1235.43,422.28,813.15,65.82
ORD-01276,9/20/2025,Laptop,Electronics,Faisalabad,4,1046.03,931.97,Retail Store,Debit Card,Ali,4184.12,3727.88,456.24,10.9
ORD-01891,8/10/2025,Desk,Furniture,Sialkot,5,274.38,200.51,Corporate,JazzCash,Hina,1371.9,1002.55,369.35,26.92
ORD-08937,11/25/2025,Monitor,Electronics,Rawalpindi,4,472.55,295.59,Retail Store,Debit Card,Zoya,1890.2,1182.36,707.84,37.45
ORD-08004,2/14/2025,Keyboard,Accessories,Islamabad,10,41.12,33.86,Retail Store,JazzCash,Ayesha,411.2,338.6,72.6,17.66
ORD-09203,3/25/2025,Laptop,Electronics,Lahore,3,1333.07,783.33,Corporate,Cash,Danish,3999.21,2349.99,1649.22,41.24
ORD-03564,4/1/2025,Printer,Office,Peshawar,6,361.08,218.99,Retail Store,Bank Transfer,Zoya,2166.48,1313.94,852.54,39.35
ORD-05788,8/9/2025,External SSD,Electronics,Peshawar,6,221.55,187.18,Retail Store,Bank Transfer,Bilal,1329.3,1123.08,206.22,15.51
ORD-04959,12/25/2025,External SSD,Electronics,Rawalpindi,1,152.45,70.66,Retail Store,Cash,Ayesha,152.45,70.66,81.79,53.65
ORD-01547,4/16/2025,Smartphone,Electronics,Faisalabad,6,912.97,388.09,Retail Store,Credit Card,Hamza,5477.82,2328.54,3149.28,57.49
ORD-06194,12/10/2025,Monitor,Electronics,Peshawar,3,250.19,162.93,Online,JazzCash,Ayesha,750.57,488.79,261.78,34.88
ORD-02381,5/7/2025,Office Chair,Furniture,Peshawar,4,357.11,198.48,Retail Store,Credit Card,Usman,1428.44,793.92,634.52,44.42
ORD-03824,7/22/2025,Webcam,Accessories,Multan,5,136.75,77.07,Corporate,JazzCash,Danish,683.75,385.35,298.4,43.64
ORD-03233,6/17/2025,Keyboard,Accessories,Islamabad,6,60.52,22.32,Retail Store,Credit Card,Hamza,363.12,133.92,229.2,63.12
ORD-08418,9/7/2025,Laptop,Electronics,Rawalpindi,4,1235.79,985.99,Corporate,JazzCash,Sara,4943.16,3943.96,999.2,20.21
ORD-03307,7/7/2025,Laptop,Electronics,Islamabad,9,1281.9,719.9,Online,Debit Card,Ali,11537.1,6479.1,5058,43.84
ORD-00493,7/23/2025,Office Chair,Furniture,Multan,9,218.98,116.54,Corporate,JazzCash,Ali,1970.82,1048.86,921.96,46.78
ORD-03500,2/12/2025,Desk,Furniture,Sialkot,3,259.64,203.73,Corporate,Cash,Sara,778.92,611.19,167.73,21.53
ORD-06696,4/4/2025,Office Chair,Furniture,Multan,2,189.15,163.75,Retail Store,Bank Transfer,Sara,378.3,327.5,50.8,13.43
ORD-01117,10/2/2025,Smartphone,Electronics,Karachi,2,700.53,297.71,Corporate,Cash,Usman,1401.06,595.42,805.64,57.5
ORD-05638,9/17/2025,Office Chair,Furniture,Sialkot,4,381.11,264.97,Corporate,Credit Card,Zoya,1524.44,1059.88,464.56,30.47
ORD-08794,12/20/2025,Office Chair,Furniture,Multan,6,297.79,234.98,Online,Cash,Hamza,1786.74,1409.88,376.86,21.09
ORD-06147,6/28/2025,Desk,Furniture,Islamabad,5,330.7,198,Corporate,Debit Card,Ayesha,1653.5,990,663.5,40.13
ORD-09888,5/22/2025,Monitor,Electronics,Lahore,8,396.6,233.1,Online,JazzCash,Ayesha,3172.8,1864.8,1308,41.23
ORD-08795,8/26/2025,Smartphone,Electronics,Faisalabad,3,362.82,321.44,Retail Store,Debit Card,Hamza,1088.46,964.32,124.14,11.41
ORD-09212,9/9/2025,Printer,Office,Karachi,6,286.81,194.65,Corporate,JazzCash,Danish,1720.86,1167.9,552.96,32.13
ORD-08245,12/12/2025,External SSD,Electronics,Islamabad,6,243.38,171.85,Online,Bank Transfer,Ayesha,1460.28,1031.1,429.18,29.39
ORD-08001,1/16/2025,Headphones,Accessories,Islamabad,1,199.23,106.81,Retail Store,JazzCash,Bilal,199.23,106.81,92.42,46.39
ORD-03646,2/21/2025,Monitor,Electronics,Sialkot,8,427.36,218.69,Retail Store,Credit Card,Danish,3418.88,1749.52,1669.36,48.83
ORD-02501,10/14/2025,Smartphone,Electronics,Lahore,7,771.04,642.08,Retail Store,Credit Card,Sara,5397.28,4494.56,902.72,16.73
ORD-05678,4/2/2025,Wireless Mouse,Accessories,Rawalpindi,7,51.62,19.4,Online,Debit Card,Sara,361.34,135.8,225.54,62.42
ORD-05242,8/14/2025,Desk,Furniture,Rawalpindi,2,667.59,318.74,Online,Bank Transfer,Zoya,1335.18,637.48,697.7,52.26
ORD-07994,9/22/2025,Smartphone,Electronics,Karachi,2,745.67,591.07,Corporate,Credit Card,Ayesha,1491.34,1182.14,309.2,20.73
ORD-02784,11/1/2025,Headphones,Accessories,Islamabad,1,158.51,58.82,Retail Store,Bank Transfer,Danish,158.51,58.82,99.69,62.89
ORD-06159,3/16/2025,Wireless Mouse,Accessories,Islamabad,4,30.39,19.3,Retail Store,Cash,Hina,121.56,77.2,44.36,36.49
ORD-03810,12/26/2025,Laptop,Electronics,Karachi,9,1449.78,1127.83,Online,JazzCash,Hamza,13048.02,10150.47,2897.55,22.21
ORD-06651,9/21/2025,Keyboard,Accessories,Karachi,4,74.6,24.31,Online,Credit Card,Usman,298.4,97.24,201.16,67.41
ORD-08666,9/15/2025,Headphones,Accessories,Faisalabad,10,146.62,97.52,Online,Debit Card,Maham,1466.2,975.2,491,33.49
ORD-08361,10/1/2025,External SSD,Electronics,Sialkot,10,193.61,125.52,Retail Store,Bank Transfer,Ali,1936.1,1255.2,680.9,35.17
ORD-01697,6/9/2025,Office Chair,Furniture,Lahore,1,330.35,223.1,Corporate,Credit Card,Ali,330.35,223.1,107.25,32.47
ORD-05686,3/21/2025,External SSD,Electronics,Islamabad,4,178.89,118.78,Retail Store,Cash,Zoya,715.56,475.12,240.44,33.6
ORD-09938,11/13/2025,Wireless Mouse,Accessories,Rawalpindi,1,81.33,45.57,Retail Store,Cash,Zoya,81.33,45.57,35.76,43.97
ORD-05940,10/22/2025,External SSD,Electronics,Multan,9,238.42,128.42,Online,JazzCash,Ayesha,2145.78,1155.78,990,46.14
ORD-02053,2/17/2025,Headphones,Accessories,Karachi,10,208.36,73.41,Online,JazzCash,Hamza,2083.6,734.1,1349.5,64.77
ORD-01777,7/26/2025,Headphones,Accessories,Multan,7,64.46,40.48,Online,Bank Transfer,Ayesha,451.22,283.36,167.86,37.2
ORD-06591,4/20/2025,Headphones,Accessories,Sialkot,6,209.85,46.8,Online,JazzCash,Maham,1259.1,280.8,978.3,77.7
ORD-03314,2/21/2025,Tablet,Electronics,Karachi,8,743.88,374.39,Corporate,JazzCash,Ali,5951.04,2995.12,2955.92,49.67
ORD-04782,11/30/2025,Webcam,Accessories,Karachi,1,91.61,38.81,Online,Credit Card,Usman,91.61,38.81,52.8,57.64
ORD-08484,9/6/2025,Headphones,Accessories,Rawalpindi,6,186.83,56.02,Corporate,Bank Transfer,Zoya,1120.98,336.12,784.86,70.02
ORD-08384,3/2/2025,External SSD,Electronics,Faisalabad,9,187.28,114.34,Retail Store,Cash,Hina,1685.52,1029.06,656.46,38.95
ORD-01593,3/21/2025,Keyboard,Accessories,Karachi,3,49.12,29.5,Corporate,Debit Card,Ali,147.36,88.5,58.86,39.94
ORD-01724,10/3/2025,Office Chair,Furniture,Sialkot,9,246.45,187.62,Corporate,Debit Card,Ayesha,2218.05,1688.58,529.47,23.87
ORD-00216,3/6/2025,Monitor,Electronics,Lahore,4,277.86,232.37,Retail Store,Bank Transfer,Zoya,1111.44,929.48,181.96,16.37
ORD-06356,3/4/2025,Printer,Office,Faisalabad,9,251.91,170.84,Online,Bank Transfer,Sara,2267.19,1537.56,729.63,32.18
ORD-08275,10/2/2025,Smartphone,Electronics,Islamabad,1,1158.43,593.57,Corporate,Cash,Hina,1158.43,593.57,564.86,48.76
ORD-00491,12/11/2025,Keyboard,Accessories,Rawalpindi,2,104.67,21.93,Corporate,JazzCash,Danish,209.34,43.86,165.48,79.05
ORD-09153,10/28/2025,Tablet,Electronics,Lahore,5,719.34,577.04,Online,JazzCash,Bilal,3596.7,2885.2,711.5,19.78
ORD-03484,10/17/2025,Webcam,Accessories,Islamabad,6,58.39,38.74,Retail Store,Credit Card,Maham,350.34,232.44,117.9,33.65
ORD-05103,3/23/2025,Desk,Furniture,Sialkot,6,272.37,186.81,Corporate,JazzCash,Usman,1634.22,1120.86,513.36,31.41
ORD-05188,3/17/2025,Wireless Mouse,Accessories,Sialkot,6,81.29,33.2,Online,Debit Card,Maham,487.74,199.2,288.54,59.16
ORD-03432,1/2/2025,Headphones,Accessories,Islamabad,5,172.65,84.02,Online,Credit Card,Hina,863.25,420.1,443.15,51.34
ORD-06325,1/17/2025,Office Chair,Furniture,Multan,9,413.59,180.43,Online,Bank Transfer,Ayesha,3722.31,1623.87,2098.44,56.37
ORD-07745,4/26/2025,Tablet,Electronics,Lahore,5,470.1,332.26,Online,Credit Card,Hamza,2350.5,1661.3,689.2,29.32
ORD-05514,1/23/2025,Smartphone,Electronics,Sialkot,9,368.66,237.35,Online,Bank Transfer,Maham,3317.94,2136.15,1181.79,35.62
ORD-00026,10/13/2025,Printer,Office,Multan,5,206.47,152.03,Retail Store,Debit Card,Zoya,1032.35,760.15,272.2,26.37
ORD-03513,8/26/2025,Tablet,Electronics,Islamabad,6,337.54,254.89,Corporate,Credit Card,Maham,2025.24,1529.34,495.9,24.49
ORD-02410,10/5/2025,Monitor,Electronics,Lahore,3,224.29,171.09,Online,JazzCash,Maham,672.87,513.27,159.6,23.72
ORD-03271,9/4/2025,Webcam,Accessories,Multan,4,48.11,30.06,Corporate,JazzCash,Danish,192.44,120.24,72.2,37.52
ORD-05210,11/21/2025,Keyboard,Accessories,Rawalpindi,8,92.94,29.23,Online,Debit Card,Maham,743.52,233.84,509.68,68.55
ORD-08731,3/2/2025,Monitor,Electronics,Sialkot,10,384.85,189.13,Corporate,Debit Card,Sara,3848.5,1891.3,1957.2,50.86
ORD-01553,2/22/2025,Tablet,Electronics,Islamabad,2,771.91,227.12,Online,Cash,Hina,1543.82,454.24,1089.58,70.58
ORD-09217,6/28/2025,Wireless Mouse,Accessories,Islamabad,10,85.93,34.03,Online,Bank Transfer,Ayesha,859.3,340.3,519,60.4
ORD-08641,11/6/2025,Tablet,Electronics,Sialkot,2,631.03,525.19,Online,Credit Card,Bilal,1262.06,1050.38,211.68,16.77
ORD-03872,6/22/2025,Smartphone,Electronics,Islamabad,2,305.92,223.13,Retail Store,Credit Card,Bilal,611.84,446.26,165.58,27.06
ORD-03403,7/14/2025,Printer,Office,Faisalabad,5,193.04,148.85,Retail Store,JazzCash,Usman,965.2,744.25,220.95,22.89
ORD-04530,7/17/2025,Laptop,Electronics,Karachi,9,1120.27,805.88,Retail Store,Cash,Ayesha,10082.43,7252.92,2829.51,28.06
ORD-00980,10/12/2025,Keyboard,Accessories,Rawalpindi,1,42.31,23.45,Retail Store,Credit Card,Zoya,42.31,23.45,18.86,44.58
ORD-02656,12/5/2025,Office Chair,Furniture,Peshawar,2,416.37,269.81,Online,Credit Card,Hina,832.74,539.62,293.12,35.2
ORD-01848,9/29/2025,Wireless Mouse,Accessories,Islamabad,10,30.25,19.66,Retail Store,Debit Card,Hina,302.5,196.6,105.9,35.01
ORD-08000,12/16/2025,Desk,Furniture,Faisalabad,6,261.5,184.83,Corporate,Bank Transfer,Ali,1569,1108.98,460.02,29.32
ORD-09218,6/29/2025,Keyboard,Accessories,Peshawar,5,119.51,72.49,Corporate,Bank Transfer,Ali,597.55,362.45,235.1,39.34
ORD-07179,7/9/2025,Monitor,Electronics,Peshawar,4,541.45,419.36,Online,Bank Transfer,Hamza,2165.8,1677.44,488.36,22.55
ORD-07334,11/16/2025,Headphones,Accessories,Multan,4,212.64,94.23,Corporate,Bank Transfer,Zoya,850.56,376.92,473.64,55.69
ORD-05722,5/24/2025,Tablet,Electronics,Karachi,1,772.41,501.92,Corporate,Debit Card,Sara,772.41,501.92,270.49,35.02
ORD-00516,10/29/2025,Printer,Office,Sialkot,3,398.83,273.68,Retail Store,Debit Card,Hamza,1196.49,821.04,375.45,31.38
ORD-09726,9/6/2025,External SSD,Electronics,Lahore,3,299.82,68.1,Retail Store,Debit Card,Hamza,899.46,204.3,695.16,77.29
ORD-08316,3/2/2025,Smartphone,Electronics,Peshawar,1,1060.14,681.74,Online,Cash,Hamza,1060.14,681.74,378.4,35.69
ORD-01103,10/30/2025,Smartphone,Electronics,Islamabad,5,439.06,290.31,Corporate,JazzCash,Ayesha,2195.3,1451.55,743.75,33.88
ORD-03277,8/7/2025,Headphones,Accessories,Peshawar,7,142.14,117.13,Retail Store,Cash,Zoya,994.98,819.91,175.07,17.6
ORD-07251,9/11/2025,Tablet,Electronics,Sialkot,7,561.54,286.42,Corporate,Bank Transfer,Usman,3930.78,2004.94,1925.84,48.99
ORD-07424,12/11/2025,Monitor,Electronics,Sialkot,5,399.01,308.59,Corporate,Credit Card,Hamza,1995.05,1542.95,452.1,22.66
ORD-09097,2/4/2025,Monitor,Electronics,Rawalpindi,7,372.64,285.65,Corporate,Cash,Hina,2608.48,1999.55,608.93,23.34
ORD-08356,2/14/2025,Monitor,Electronics,Rawalpindi,7,454.82,391.29,Retail Store,Cash,Sara,3183.74,2739.03,444.71,13.97
ORD-03997,10/2/2025,Smartphone,Electronics,Rawalpindi,1,504,332.17,Retail Store,JazzCash,Usman,504,332.17,171.83,34.09
ORD-00195,9/13/2025,Printer,Office,Sialkot,7,187.43,139.48,Corporate,Bank Transfer,Ayesha,1312.01,976.36,335.65,25.58
ORD-04712,7/13/2025,Tablet,Electronics,Multan,2,612.7,421.42,Online,Cash,Ali,1225.4,842.84,382.56,31.22
ORD-00644,8/5/2025,Keyboard,Accessories,Islamabad,8,48.13,27.08,Corporate,Bank Transfer,Hina,385.04,216.64,168.4,43.74
ORD-08824,9/27/2025,Printer,Office,Rawalpindi,10,343.22,196.18,Corporate,JazzCash,Usman,3432.2,1961.8,1470.4,42.84
ORD-03286,12/5/2025,Office Chair,Furniture,Multan,9,228.91,175.81,Corporate,Credit Card,Ayesha,2060.19,1582.29,477.9,23.2
ORD-03117,12/4/2025,Smartphone,Electronics,Lahore,6,462.35,391.49,Online,Debit Card,Sara,2774.1,2348.94,425.16,15.33
ORD-08658,2/16/2025,Wireless Mouse,Accessories,Faisalabad,4,74.03,13.2,Retail Store,Bank Transfer,Ayesha,296.12,52.8,243.32,82.17
ORD-03576,6/16/2025,Printer,Office,Rawalpindi,9,246.98,151.73,Corporate,Debit Card,Ayesha,2222.82,1365.57,857.25,38.57
ORD-09043,5/3/2025,Keyboard,Accessories,Faisalabad,2,109.23,72.87,Online,Bank Transfer,Zoya,218.46,145.74,72.72,33.29
ORD-04321,7/27/2025,Printer,Office,Islamabad,6,285.3,199.78,Corporate,Credit Card,Bilal,1711.8,1198.68,513.12,29.98
ORD-05956,6/2/2025,Printer,Office,Karachi,9,257.84,212.77,Retail Store,Credit Card,Usman,2320.56,1914.93,405.63,17.48
ORD-02208,10/7/2025,Tablet,Electronics,Sialkot,7,461.44,331.04,Corporate,Cash,Sara,3230.08,2317.28,912.8,28.26
ORD-04553,10/29/2025,Smartphone,Electronics,Lahore,5,1074.09,361.87,Online,Cash,Bilal,5370.45,1809.35,3561.1,66.31
ORD-09292,4/17/2025,Printer,Office,Multan,7,188.33,159.87,Online,JazzCash,Ayesha,1318.31,1119.09,199.22,15.11
ORD-03719,10/19/2025,Wireless Mouse,Accessories,Lahore,4,77.03,31.33,Corporate,Credit Card,Ayesha,308.12,125.32,182.8,59.33
ORD-00973,10/6/2025,Webcam,Accessories,Karachi,8,131.1,71.63,Retail Store,JazzCash,Usman,1048.8,573.04,475.76,45.36
ORD-04580,10/22/2025,Smartphone,Electronics,Multan,5,462.68,346.94,Corporate,Cash,Sara,2313.4,1734.7,578.7,25.02
ORD-00720,8/5/2025,Laptop,Electronics,Multan,1,1493.45,1123.46,Online,Cash,Ayesha,1493.45,1123.46,369.99,24.77
ORD-09334,10/27/2025,Headphones,Accessories,Islamabad,1,159.6,59.96,Retail Store,Debit Card,Sara,159.6,59.96,99.64,62.43
ORD-06156,3/21/2025,Monitor,Electronics,Islamabad,6,458.96,180.58,Retail Store,Bank Transfer,Ayesha,2753.76,1083.48,1670.28,60.65
ORD-09450,6/30/2025,Printer,Office,Karachi,8,370.05,250.41,Retail Store,Cash,Danish,2960.4,2003.28,957.12,32.33
ORD-03897,2/19/2025,Headphones,Accessories,Peshawar,10,66.02,51.52,Online,Cash,Hina,660.2,515.2,145,21.96
ORD-02804,10/30/2025,Printer,Office,Sialkot,8,285.76,121.31,Retail Store,Debit Card,Hamza,2286.08,970.48,1315.6,57.55
ORD-02567,7/11/2025,Printer,Office,Peshawar,3,309.03,129.96,Retail Store,Cash,Danish,927.09,389.88,537.21,57.95
ORD-04026,10/4/2025,Monitor,Electronics,Peshawar,1,324.86,226.48,Corporate,Bank Transfer,Zoya,324.86,226.48,98.38,30.28
ORD-06199,5/15/2025,Headphones,Accessories,Multan,3,173.36,98.81,Corporate,Debit Card,Bilal,520.08,296.43,223.65,43
ORD-00033,2/3/2025,Wireless Mouse,Accessories,Multan,5,89.47,50.13,Corporate,JazzCash,Hamza,447.35,250.65,196.7,43.97
ORD-08326,7/1/2025,Keyboard,Accessories,Peshawar,9,98.69,50.29,Online,Bank Transfer,Danish,888.21,452.61,435.6,49.04
ORD-08851,7/20/2025,Office Chair,Furniture,Karachi,6,442.42,146.19,Online,JazzCash,Danish,2654.52,877.14,1777.38,66.96
ORD-09839,9/16/2025,Webcam,Accessories,Sialkot,9,72.73,62.83,Online,Credit Card,Bilal,654.57,565.47,89.1,13.61
ORD-04064,12/3/2025,Webcam,Accessories,Multan,3,145.08,74.08,Online,Debit Card,Hina,435.24,222.24,213,48.94
ORD-09560,12/9/2025,Tablet,Electronics,Rawalpindi,2,534.43,292.29,Online,JazzCash,Bilal,1068.86,584.58,484.28,45.31
ORD-05541,7/29/2025,External SSD,Electronics,Karachi,2,286.11,145.2,Retail Store,Bank Transfer,Maham,572.22,290.4,281.82,49.25
ORD-01698,8/28/2025,Desk,Furniture,Peshawar,4,622.72,300.43,Retail Store,Cash,Hina,2490.88,1201.72,1289.16,51.76
ORD-02793,10/9/2025,External SSD,Electronics,Islamabad,1,147.75,107.19,Corporate,JazzCash,Maham,147.75,107.19,40.56,27.45
ORD-02223,8/9/2025,Headphones,Accessories,Lahore,6,170.6,102.26,Retail Store,Credit Card,Usman,1023.6,613.56,410.04,40.06
ORD-05819,7/12/2025,Office Chair,Furniture,Islamabad,6,195.26,135.52,Corporate,JazzCash,Usman,1171.56,813.12,358.44,30.6
