Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin,Order_Year,Order_Month,Order_Day
ORD-08525,2025-09-30,Printer,Office,Lahore,10,277.18,218.3,Corporate,Credit Card,Sara,2771.8,2183.0,588.8,21.24,2025,9,30
ORD-06054,2025-06-13,Webcam,Accessories,Karachi,10,79.77,57.27,Corporate,Bank Transfer,Ali,797.7,572.7,225.0,28.21,2025,6,13
ORD-00532,2025-01-03,External SSD,Electronics,Faisalabad,6,115.43,87.96,Online,Cash,Hina,692.58,527.76,164.82,23.8,2025,1,3
ORD-08643,2025-08-29,Headphones,Accessories,Islamabad,2,87.88,58.76,Online,Debit Card,Sara,175.76,117.52,58.24,33.14,2025,8,29
ORD-08669,2025-11-23,Tablet,Electronics,Lahore,2,747.24,554.09,Corporate,Bank Transfer,Usman,1494.48,1108.18,386.3,25.85,2025,11,23
ORD-08775,2025-07-16,Laptop,Electronics,Rawalpindi,7,1302.18,946.35,Corporate,Bank Transfer,Ali,9115.26,6624.45,2490.81,27.33,2025,7,16
ORD-06104,2025-01-08,Keyboard,Accessories,Islamabad,9,51.69,39.66,Corporate,Credit Card,Maham,465.21,356.94,108.27,23.27,2025,1,8
ORD-03121,2025-01-20,Webcam,Accessories,Lahore,8,118.0,54.92,Corporate,Bank Transfer,Danish,944.0,439.36,504.64,53.46,2025,1,20
ORD-09042,2025-09-09,Tablet,Electronics,Faisalabad,2,726.66,596.2,Corporate,JazzCash,Danish,1453.32,1192.4,260.92,17.95,2025,9,9
ORD-00732,2025-03-12,Keyboard,Accessories,Multan,10,61.76,52.11,Corporate,Credit Card,Zoya,617.6,521.1,96.5,15.62,2025,3,12
ORD-03407,2025-06-09,Smartphone,Electronics,Karachi,10,1131.25,223.29,Online,Bank Transfer,Sara,11312.5,2232.9,9079.6,80.26,2025,6,9
ORD-02340,2025-11-19,Desk,Furniture,Rawalpindi,7,369.36,280.66,Online,Debit Card,Sara,2585.52,1964.62,620.9,24.01,2025,11,19
ORD-05995,2025-02-22,External SSD,Electronics,Peshawar,7,114.03,93.32,Retail Store,Debit Card,Usman,798.21,653.24,144.97,18.16,2025,2,22
ORD-05873,2025-01-08,Wireless Mouse,Accessories,Karachi,6,38.16,23.53,Retail Store,Cash,Ali,228.96,141.18,87.78,38.34,2025,1,8
ORD-02566,2025-05-21,Keyboard,Accessories,Karachi,2,94.26,78.13,Retail Store,Debit Card,Usman,188.52,156.26,32.26,17.11,2025,5,21
ORD-08350,2025-04-13,Desk,Furniture,Faisalabad,9,617.21,307.78,Corporate,Bank Transfer,Usman,5554.89,2770.02,2784.87,50.13,2025,4,13
ORD-07856,2025-09-19,Laptop,Electronics,Karachi,5,1279.22,1112.23,Corporate,Bank Transfer,Hamza,6396.1,5561.15,834.95,13.05,2025,9,19
ORD-07356,2025-04-03,Desk,Furniture,Karachi,10,378.95,177.79,Retail Store,Debit Card,Sara,3789.5,1777.9,2011.6,53.08,2025,4,3
ORD-07029,2025-08-16,External SSD,Electronics,Lahore,8,140.81,125.55,Online,JazzCash,Sara,1126.48,1004.4,122.08,10.84,2025,8,16
ORD-05508,2025-01-06,Keyboard,Accessories,Sialkot,1,59.02,36.86,Corporate,Credit Card,Usman,59.02,36.86,22.16,37.55,2025,1,6
ORD-06006,2025-12-06,Tablet,Electronics,Islamabad,3,794.19,197.53,Retail Store,Cash,Maham,2382.57,592.59,1789.98,75.13,2025,12,6
ORD-08995,2025-09-29,Webcam,Accessories,Lahore,4,153.46,91.27,Retail Store,JazzCash,Danish,613.84,365.08,248.76,40.53,2025,9,29
ORD-01256,2025-04-26,Webcam,Accessories,Islamabad,9,99.93,78.06,Corporate,JazzCash,Danish,899.37,702.54,196.83,21.89,2025,4,26
ORD-02105,2025-10-31,Webcam,Accessories,Lahore,4,148.72,81.42,Corporate,Credit Card,Zoya,594.88,325.68,269.2,45.25,2025,10,31
ORD-06766,2025-08-08,Office Chair,Furniture,Sialkot,8,228.48,198.77,Corporate,Cash,Bilal,1827.84,1590.16,237.68,13.0,2025,8,8
ORD-06726,2025-11-08,Smartphone,Electronics,Multan,4,1100.44,674.1,Corporate,JazzCash,Ayesha,4401.76,2696.4,1705.36,38.74,2025,11,8
ORD-06254,2025-11-13,Laptop,Electronics,Multan,6,1247.24,1044.25,Corporate,Credit Card,Maham,7483.44,6265.5,1217.94,16.28,2025,11,13
ORD-09170,2025-10-01,Tablet,Electronics,Multan,4,406.04,228.65,Online,Bank Transfer,Zoya,1624.16,914.6,709.56,43.69,2025,10,1
ORD-04995,2025-04-26,Office Chair,Furniture,Karachi,1,290.21,206.01,Online,Cash,Ayesha,290.21,206.01,84.2,29.01,2025,4,26
ORD-08989,2025-07-09,Wireless Mouse,Accessories,Sialkot,3,32.56,17.79,Corporate,Credit Card,Maham,97.68,53.37,44.31,45.36,2025,7,9
ORD-06872,2025-01-30,Printer,Office,Islamabad,7,309.67,209.0,Retail Store,Debit Card,Zoya,2167.69,1463.0,704.69,32.51,2025,1,30
ORD-05058,2025-04-21,Printer,Office,Peshawar,8,199.94,150.58,Online,Bank Transfer,Ayesha,1599.52,1204.64,394.88,24.69,2025,4,21
ORD-05874,2025-02-11,Laptop,Electronics,Multan,9,1377.63,874.26,Retail Store,Debit Card,Danish,12398.67,7868.34,4530.33,36.54,2025,2,11
ORD-04435,2025-03-22,Smartphone,Electronics,Islamabad,7,332.04,229.13,Retail Store,Cash,Sara,2324.28,1603.91,720.37,30.99,2025,3,22
ORD-03485,2025-09-17,Smartphone,Electronics,Rawalpindi,3,395.84,315.12,Online,JazzCash,Sara,1187.52,945.36,242.16,20.39,2025,9,17
ORD-09514,2025-08-26,Smartphone,Electronics,Islamabad,4,935.99,473.99,Retail Store,Bank Transfer,Maham,3743.96,1895.96,1848.0,49.36,2025,8,26
ORD-05319,2025-04-20,Laptop,Electronics,Multan,1,1104.76,815.69,Online,JazzCash,Ayesha,1104.76,815.69,289.07,26.17,2025,4,20
ORD-03817,2025-11-07,Keyboard,Accessories,Sialkot,6,44.67,24.37,Online,Cash,Sara,268.02,146.22,121.8,45.44,2025,11,7
ORD-08545,2025-02-01,Smartphone,Electronics,Faisalabad,5,349.91,229.47,Corporate,JazzCash,Usman,1749.55,1147.35,602.2,34.42,2025,2,1
ORD-08923,2025-03-13,Monitor,Electronics,Lahore,1,283.49,196.15,Online,Debit Card,Usman,283.49,196.15,87.34,30.81,2025,3,13
ORD-07876,2025-08-06,Smartphone,Electronics,Sialkot,1,1136.46,530.89,Retail Store,Bank Transfer,Ayesha,1136.46,530.89,605.57,53.29,2025,8,6
ORD-05574,2025-07-24,Webcam,Accessories,Multan,9,80.03,55.53,Corporate,JazzCash,Danish,720.27,499.77,220.5,30.61,2025,7,24
ORD-01622,2025-07-15,Wireless Mouse,Accessories,Sialkot,8,35.36,28.93,Corporate,Debit Card,Usman,282.88,231.44,51.44,18.18,2025,7,15
ORD-09443,2025-08-15,Laptop,Electronics,Faisalabad,9,1164.33,766.16,Retail Store,Bank Transfer,Zoya,10478.97,6895.44,3583.53,34.2,2025,8,15
ORD-06337,2025-08-10,Monitor,Electronics,Rawalpindi,3,408.95,171.66,Retail Store,Bank Transfer,Danish,1226.85,514.98,711.87,58.02,2025,8,10
ORD-06271,2025-03-12,Printer,Office,Rawalpindi,1,304.12,199.62,Retail Store,Credit Card,Danish,304.12,199.62,104.5,34.36,2025,3,12
ORD-08922,2025-05-21,Headphones,Accessories,Multan,3,62.58,50.61,Online,JazzCash,Sara,187.74,151.83,35.91,19.13,2025,5,21
ORD-01097,2025-01-18,Office Chair,Furniture,Rawalpindi,10,202.15,130.2,Online,Cash,Hamza,2021.5,1302.0,719.5,35.59,2025,1,18
ORD-06392,2025-01-08,Printer,Office,Faisalabad,9,459.76,251.17,Online,Debit Card,Maham,4137.84,2260.53,1877.31,45.37,2025,1,8
ORD-09502,2025-05-30,Office Chair,Furniture,Lahore,7,414.51,257.82,Retail Store,Cash,Ali,2901.57,1804.74,1096.83,37.8,2025,5,30
ORD-02464,2025-04-19,External SSD,Electronics,Sialkot,10,151.63,77.73,Online,Credit Card,Maham,1516.3,777.3,739.0,48.74,2025,4,19
ORD-08899,2025-01-03,Tablet,Electronics,Lahore,1,699.25,209.2,Corporate,Debit Card,Ayesha,699.25,209.2,490.05,70.08,2025,1,3
ORD-01789,2025-06-01,Laptop,Electronics,Rawalpindi,9,905.21,678.06,Online,JazzCash,Hina,8146.89,6102.54,2044.35,25.09,2025,6,1
ORD-00251,2025-11-19,Keyboard,Accessories,Multan,1,90.39,72.28,Retail Store,Debit Card,Sara,90.39,72.28,18.11,20.04,2025,11,19
ORD-07429,2025-01-31,External SSD,Electronics,Karachi,10,257.4,74.49,Corporate,Debit Card,Danish,2574.0,744.9,1829.1,71.06,2025,1,31
ORD-06221,2025-02-06,Printer,Office,Rawalpindi,4,184.85,148.59,Online,Credit Card,Hamza,739.4,594.36,145.04,19.62,2025,2,6
ORD-08488,2025-05-02,Printer,Office,Islamabad,3,311.24,198.97,Online,Credit Card,Hamza,933.72,596.91,336.81,36.07,2025,5,2
ORD-00193,2025-07-19,Smartphone,Electronics,Multan,10,482.27,336.03,Corporate,JazzCash,Hina,4822.7,3360.3,1462.4,30.32,2025,7,19
ORD-00821,2025-12-22,Tablet,Electronics,Lahore,6,533.65,443.48,Retail Store,Cash,Hamza,3201.9,2660.88,541.02,16.9,2025,12,22
ORD-09648,2025-11-28,Monitor,Electronics,Lahore,8,241.52,213.14,Retail Store,Debit Card,Maham,1932.16,1705.12,227.04,11.75,2025,11,28
ORD-05741,2025-03-11,Headphones,Accessories,Faisalabad,6,72.04,51.33,Retail Store,Cash,Ayesha,432.24,307.98,124.26,28.75,2025,3,11
ORD-07229,2025-12-16,Office Chair,Furniture,Faisalabad,7,441.72,107.34,Retail Store,Debit Card,Usman,3092.04,751.38,2340.66,75.7,2025,12,16
ORD-05742,2025-09-16,Smartphone,Electronics,Multan,4,304.71,272.05,Online,JazzCash,Ali,1218.84,1088.2,130.64,10.72,2025,9,16
ORD-04401,2025-01-29,Printer,Office,Lahore,10,359.97,217.95,Retail Store,Cash,Ali,3599.7,2179.5,1420.2,39.45,2025,1,29
ORD-07077,2025-10-22,Keyboard,Accessories,Lahore,5,74.22,31.33,Corporate,JazzCash,Sara,371.1,156.65,214.45,57.79,2025,10,22
ORD-05389,2025-08-05,Printer,Office,Rawalpindi,5,318.8,190.02,Retail Store,Credit Card,Sara,1594.0,950.1,643.9,40.4,2025,8,5
ORD-04167,2025-11-02,Wireless Mouse,Accessories,Sialkot,10,71.27,12.98,Online,Cash,Zoya,712.7,129.8,582.9,81.79,2025,11,2
ORD-04952,2025-04-09,Laptop,Electronics,Peshawar,6,1498.73,905.69,Retail Store,Cash,Maham,8992.38,5434.14,3558.24,39.57,2025,4,9
ORD-02688,2025-01-03,External SSD,Electronics,Multan,9,202.47,134.17,Retail Store,Bank Transfer,Danish,1822.23,1207.53,614.7,33.73,2025,1,3
ORD-04391,2025-04-30,Headphones,Accessories,Karachi,7,103.73,64.62,Online,Bank Transfer,Usman,726.11,452.34,273.77,37.7,2025,4,30
ORD-07963,2025-05-30,Wireless Mouse,Accessories,Faisalabad,3,20.78,16.37,Corporate,Debit Card,Danish,62.34,49.11,13.23,21.22,2025,5,30
ORD-06009,2025-10-14,Webcam,Accessories,Peshawar,2,138.53,26.2,Online,Credit Card,Ali,277.06,52.4,224.66,81.09,2025,10,14
ORD-04928,2025-05-04,External SSD,Electronics,Lahore,6,114.58,61.22,Corporate,Debit Card,Danish,687.48,367.32,320.16,46.57,2025,5,4
ORD-08865,2025-11-19,Headphones,Accessories,Sialkot,7,92.99,31.72,Corporate,JazzCash,Sara,650.93,222.04,428.89,65.89,2025,11,19
ORD-02608,2025-06-06,Headphones,Accessories,Faisalabad,10,152.04,60.21,Retail Store,Cash,Ayesha,1520.4,602.1,918.3,60.4,2025,6,6
ORD-07501,2025-11-04,Smartphone,Electronics,Lahore,7,1109.81,305.07,Corporate,JazzCash,Hamza,7768.67,2135.49,5633.18,72.51,2025,11,4
ORD-00239,2025-12-03,Desk,Furniture,Faisalabad,10,426.62,367.68,Corporate,Cash,Bilal,4266.2,3676.8,589.4,13.82,2025,12,3
ORD-04016,2025-04-22,Tablet,Electronics,Peshawar,9,480.4,296.78,Online,Cash,Sara,4323.6,2671.02,1652.58,38.22,2025,4,22
ORD-09282,2025-09-07,Headphones,Accessories,Sialkot,8,217.18,45.36,Retail Store,JazzCash,Bilal,1737.44,362.88,1374.56,79.11,2025,9,7
ORD-02978,2025-08-24,Desk,Furniture,Rawalpindi,5,617.59,221.19,Online,Credit Card,Ali,3087.95,1105.95,1982.0,64.18,2025,8,24
ORD-06463,2025-08-05,Desk,Furniture,Faisalabad,6,528.96,329.38,Online,Debit Card,Sara,3173.76,1976.28,1197.48,37.73,2025,8,5
ORD-06577,2025-01-08,Wireless Mouse,Accessories,Peshawar,1,22.27,11.89,Corporate,JazzCash,Danish,22.27,11.89,10.38,46.61,2025,1,8
ORD-05474,2025-08-28,Webcam,Accessories,Islamabad,10,145.66,86.41,Online,Cash,Sara,1456.6,864.1,592.5,40.68,2025,8,28
ORD-00946,2025-10-02,Headphones,Accessories,Multan,8,142.29,55.23,Online,JazzCash,Sara,1138.32,441.84,696.48,61.18,2025,10,2
ORD-07704,2025-03-16,Tablet,Electronics,Rawalpindi,9,681.89,345.71,Corporate,Debit Card,Bilal,6137.01,3111.39,3025.62,49.3,2025,3,16
ORD-08859,2025-04-15,Smartphone,Electronics,Karachi,5,956.56,575.79,Corporate,Bank Transfer,Sara,4782.8,2878.95,1903.85,39.81,2025,4,15
ORD-05098,2025-02-12,External SSD,Electronics,Peshawar,4,114.41,82.19,Retail Store,JazzCash,Danish,457.64,328.76,128.88,28.16,2025,2,12
ORD-06838,2025-08-31,Laptop,Electronics,Rawalpindi,4,912.45,701.61,Corporate,Cash,Sara,3649.8,2806.44,843.36,23.11,2025,8,31
ORD-05831,2025-04-26,External SSD,Electronics,Karachi,1,255.53,158.47,Corporate,Bank Transfer,Usman,255.53,158.47,97.06,37.98,2025,4,26
ORD-03553,2025-05-14,Headphones,Accessories,Faisalabad,8,99.24,33.21,Corporate,Cash,Usman,793.92,265.68,528.24,66.54,2025,5,14
ORD-09990,2025-09-16,External SSD,Electronics,Lahore,8,236.11,113.26,Retail Store,Debit Card,Hina,1888.88,906.08,982.8,52.03,2025,9,16
ORD-03361,2025-06-26,Office Chair,Furniture,Multan,7,260.68,160.58,Corporate,Bank Transfer,Ali,1824.76,1124.06,700.7,38.4,2025,6,26
ORD-06393,2025-06-28,Wireless Mouse,Accessories,Sialkot,5,22.45,16.64,Corporate,Credit Card,Zoya,112.25,83.2,29.05,25.88,2025,6,28
ORD-02411,2025-03-05,Laptop,Electronics,Lahore,1,1178.94,936.39,Corporate,JazzCash,Sara,1178.94,936.39,242.55,20.57,2025,3,5
ORD-04508,2025-10-04,Headphones,Accessories,Rawalpindi,3,183.8,108.56,Corporate,Credit Card,Danish,551.4,325.68,225.72,40.94,2025,10,4
ORD-08481,2025-02-07,Webcam,Accessories,Islamabad,6,93.11,36.49,Corporate,JazzCash,Sara,558.66,218.94,339.72,60.81,2025,2,7
ORD-03983,2025-04-21,Tablet,Electronics,Karachi,2,664.72,562.2,Retail Store,Debit Card,Usman,1329.44,1124.4,205.04,15.42,2025,4,21
ORD-00147,2025-09-02,Monitor,Electronics,Multan,6,261.59,162.28,Online,Cash,Maham,1569.54,973.68,595.86,37.96,2025,9,2
ORD-07665,2025-06-26,Keyboard,Accessories,Peshawar,9,67.25,36.82,Corporate,Cash,Sara,605.25,331.38,273.87,45.25,2025,6,26
ORD-02295,2025-08-10,Tablet,Electronics,Multan,5,401.54,358.46,Corporate,Bank Transfer,Usman,2007.7,1792.3,215.4,10.73,2025,8,10
ORD-02254,2025-10-06,Office Chair,Furniture,Karachi,4,166.35,103.57,Retail Store,Cash,Hamza,665.4,414.28,251.12,37.74,2025,10,6
ORD-03612,2025-07-05,Laptop,Electronics,Faisalabad,3,1425.2,1135.73,Corporate,JazzCash,Usman,4275.6,3407.19,868.41,20.31,2025,7,5
ORD-05354,2025-08-14,Wireless Mouse,Accessories,Sialkot,4,31.39,13.0,Online,Debit Card,Hina,125.56,52.0,73.56,58.59,2025,8,14
ORD-01737,2025-03-29,Printer,Office,Lahore,6,227.28,197.72,Online,Bank Transfer,Ali,1363.68,1186.32,177.36,13.01,2025,3,29
ORD-09504,2025-09-23,Tablet,Electronics,Multan,10,444.23,183.55,Online,Bank Transfer,Bilal,4442.3,1835.5,2606.8,58.68,2025,9,23
ORD-09982,2025-03-03,Tablet,Electronics,Multan,2,508.77,405.65,Online,Credit Card,Maham,1017.54,811.3,206.24,20.27,2025,3,3
ORD-00115,2025-04-08,Desk,Furniture,Sialkot,1,499.96,394.55,Retail Store,JazzCash,Hamza,499.96,394.55,105.41,21.08,2025,4,8
ORD-08880,2025-08-27,Monitor,Electronics,Sialkot,2,268.47,210.12,Online,Debit Card,Hamza,536.94,420.24,116.7,21.73,2025,8,27
ORD-05675,2025-08-17,Webcam,Accessories,Sialkot,2,56.91,27.69,Corporate,Bank Transfer,Zoya,113.82,55.38,58.44,51.34,2025,8,17
ORD-09495,2025-04-07,Laptop,Electronics,Karachi,9,1120.24,729.91,Corporate,Credit Card,Bilal,10082.16,6569.19,3512.97,34.84,2025,4,7
ORD-00499,2025-07-14,Monitor,Electronics,Karachi,6,250.73,213.89,Online,Bank Transfer,Danish,1504.38,1283.34,221.04,14.69,2025,7,14
ORD-07539,2025-10-24,Wireless Mouse,Accessories,Rawalpindi,5,89.84,52.92,Online,JazzCash,Sara,449.2,264.6,184.6,41.1,2025,10,24
ORD-00721,2025-12-28,Headphones,Accessories,Islamabad,4,72.05,54.21,Corporate,Credit Card,Ayesha,288.2,216.84,71.36,24.76,2025,12,28
ORD-07217,2025-06-17,Smartphone,Electronics,Islamabad,7,1000.72,877.5,Online,Cash,Maham,7005.04,6142.5,862.54,12.31,2025,6,17
ORD-08863,2025-07-19,Desk,Furniture,Islamabad,4,623.91,259.0,Corporate,Cash,Danish,2495.64,1036.0,1459.64,58.49,2025,7,19
ORD-05757,2025-06-29,Webcam,Accessories,Sialkot,1,55.17,25.42,Online,Cash,Ali,55.17,25.42,29.75,53.92,2025,6,29
ORD-03090,2025-06-01,Webcam,Accessories,Lahore,4,81.61,57.25,Corporate,JazzCash,Hamza,326.44,229.0,97.44,29.85,2025,6,1
ORD-07260,2025-10-10,Webcam,Accessories,Rawalpindi,8,138.07,76.32,Online,JazzCash,Maham,1104.56,610.56,494.0,44.72,2025,10,10
ORD-07910,2025-02-20,Desk,Furniture,Faisalabad,5,676.61,388.73,Retail Store,Debit Card,Usman,3383.05,1943.65,1439.4,42.55,2025,2,20
ORD-08270,2025-08-14,Keyboard,Accessories,Multan,2,79.67,36.81,Online,Bank Transfer,Ali,159.34,73.62,85.72,53.8,2025,8,14
ORD-00597,2025-06-23,Monitor,Electronics,Lahore,4,254.74,202.68,Online,Credit Card,Sara,1018.96,810.72,208.24,20.44,2025,6,23
ORD-09193,2025-04-03,Tablet,Electronics,Rawalpindi,8,467.96,271.23,Corporate,Debit Card,Hina,3743.68,2169.84,1573.84,42.04,2025,4,3
ORD-06124,2025-04-09,External SSD,Electronics,Rawalpindi,7,264.34,152.88,Corporate,Bank Transfer,Ali,1850.38,1070.16,780.22,42.17,2025,4,9
ORD-06082,2025-07-24,Keyboard,Accessories,Karachi,5,87.21,27.03,Retail Store,Cash,Maham,436.05,135.15,300.9,69.01,2025,7,24
ORD-05165,2025-09-20,Webcam,Accessories,Islamabad,8,92.29,71.74,Online,Bank Transfer,Hina,738.32,573.92,164.4,22.27,2025,9,20
ORD-01648,2025-11-01,Laptop,Electronics,Rawalpindi,5,1414.21,1108.35,Retail Store,Cash,Maham,7071.05,5541.75,1529.3,21.63,2025,11,1
ORD-06161,2025-06-11,Keyboard,Accessories,Rawalpindi,6,92.36,54.31,Corporate,Debit Card,Ayesha,554.16,325.86,228.3,41.2,2025,6,11
ORD-06954,2025-09-25,Wireless Mouse,Accessories,Rawalpindi,9,31.23,11.21,Online,Credit Card,Hamza,281.07,100.89,180.18,64.11,2025,9,25
ORD-02701,2025-10-23,Smartphone,Electronics,Islamabad,6,969.48,667.16,Retail Store,JazzCash,Bilal,5816.88,4002.96,1813.92,31.18,2025,10,23
ORD-07461,2025-09-07,Webcam,Accessories,Islamabad,2,143.93,89.31,Retail Store,Credit Card,Usman,287.86,178.62,109.24,37.95,2025,9,7
ORD-01701,2025-09-06,Laptop,Electronics,Multan,8,1204.2,800.53,Online,Bank Transfer,Sara,9633.6,6404.24,3229.36,33.52,2025,9,6
ORD-08963,2025-07-03,Keyboard,Accessories,Karachi,1,114.97,56.21,Corporate,Bank Transfer,Zoya,114.97,56.21,58.76,51.11,2025,7,3
ORD-05405,2025-08-01,Wireless Mouse,Accessories,Faisalabad,1,52.73,24.93,Online,Cash,Zoya,52.73,24.93,27.8,52.72,2025,8,1
ORD-07253,2025-05-23,Headphones,Accessories,Karachi,2,106.95,89.02,Online,Debit Card,Danish,213.9,178.04,35.86,16.76,2025,5,23
ORD-09058,2025-10-08,Headphones,Accessories,Faisalabad,10,139.01,34.16,Retail Store,JazzCash,Maham,1390.1,341.6,1048.5,75.43,2025,10,8
ORD-02943,2025-12-11,Laptop,Electronics,Lahore,8,1181.36,669.47,Retail Store,Cash,Hina,9450.88,5355.76,4095.12,43.33,2025,12,11
ORD-06331,2025-07-15,Headphones,Accessories,Lahore,2,98.25,70.02,Corporate,Debit Card,Hamza,196.5,140.04,56.46,28.73,2025,7,15
ORD-00087,2025-08-13,External SSD,Electronics,Rawalpindi,2,141.18,76.96,Corporate,Bank Transfer,Usman,282.36,153.92,128.44,45.49,2025,8,13
ORD-02309,2025-05-03,Webcam,Accessories,Peshawar,6,137.78,73.42,Corporate,Bank Transfer,Zoya,826.68,440.52,386.16,46.71,2025,5,3
ORD-02678,2025-03-01,Desk,Furniture,Rawalpindi,1,583.77,334.95,Online,Bank Transfer,Zoya,583.77,334.95,248.82,42.62,2025,3,1
ORD-08453,2025-10-23,Headphones,Accessories,Lahore,4,93.84,73.28,Retail Store,Debit Card,Maham,375.36,293.12,82.24,21.91,2025,10,23
ORD-07765,2025-01-09,Monitor,Electronics,Rawalpindi,8,326.3,290.46,Online,Debit Card,Danish,2610.4,2323.68,286.72,10.98,2025,1,9
ORD-02595,2025-09-06,Keyboard,Accessories,Sialkot,9,88.64,52.18,Corporate,JazzCash,Hina,797.76,469.62,328.14,41.13,2025,9,6
ORD-05912,2025-12-28,Tablet,Electronics,Faisalabad,5,365.67,324.64,Online,JazzCash,Usman,1828.35,1623.2,205.15,11.22,2025,12,28
ORD-01030,2025-06-02,Webcam,Accessories,Karachi,8,46.77,34.03,Online,Cash,Hamza,374.16,272.24,101.92,27.24,2025,6,2
ORD-00137,2025-03-25,Office Chair,Furniture,Islamabad,8,402.36,152.07,Retail Store,Credit Card,Zoya,3218.88,1216.56,2002.32,62.21,2025,3,25
ORD-09948,2025-03-16,Headphones,Accessories,Lahore,5,130.83,51.82,Retail Store,Cash,Danish,654.15,259.1,395.05,60.39,2025,3,16
ORD-06171,2025-12-15,Smartphone,Electronics,Rawalpindi,1,960.18,594.23,Online,JazzCash,Hina,960.18,594.23,365.95,38.11,2025,12,15
ORD-02855,2025-05-25,Office Chair,Furniture,Sialkot,1,335.85,123.27,Online,JazzCash,Danish,335.85,123.27,212.58,63.3,2025,5,25
ORD-04410,2025-07-15,Keyboard,Accessories,Karachi,6,97.52,50.18,Retail Store,Credit Card,Hina,585.12,301.08,284.04,48.54,2025,7,15
ORD-01201,2025-05-19,Office Chair,Furniture,Karachi,1,184.32,117.9,Corporate,Bank Transfer,Ali,184.32,117.9,66.42,36.04,2025,5,19
ORD-04718,2025-09-07,Monitor,Electronics,Sialkot,4,308.46,190.62,Retail Store,Cash,Sara,1233.84,762.48,471.36,38.2,2025,9,7
ORD-09538,2025-06-07,Smartphone,Electronics,Lahore,4,893.58,506.5,Online,Cash,Maham,3574.32,2026.0,1548.32,43.32,2025,6,7
ORD-06625,2025-06-14,Webcam,Accessories,Lahore,7,114.82,94.63,Corporate,Credit Card,Hamza,803.74,662.41,141.33,17.58,2025,6,14
ORD-00567,2025-02-25,Desk,Furniture,Karachi,7,453.08,320.38,Corporate,Bank Transfer,Danish,3171.56,2242.66,928.9,29.29,2025,2,25
ORD-07462,2025-03-24,Webcam,Accessories,Faisalabad,10,144.38,25.6,Online,JazzCash,Sara,1443.8,256.0,1187.8,82.27,2025,3,24
ORD-05431,2025-06-25,Webcam,Accessories,Sialkot,8,93.94,28.18,Retail Store,JazzCash,Hina,751.52,225.44,526.08,70.0,2025,6,25
ORD-03928,2025-11-20,Office Chair,Furniture,Lahore,1,259.17,153.02,Corporate,Credit Card,Ayesha,259.17,153.02,106.15,40.96,2025,11,20
ORD-06084,2025-06-05,Laptop,Electronics,Sialkot,8,915.42,810.93,Corporate,Bank Transfer,Hamza,7323.36,6487.44,835.92,11.41,2025,6,5
ORD-07624,2025-09-25,Tablet,Electronics,Faisalabad,2,385.36,227.66,Corporate,Cash,Usman,770.72,455.32,315.4,40.92,2025,9,25
ORD-08105,2025-09-07,Smartphone,Electronics,Islamabad,10,954.67,761.69,Retail Store,Cash,Danish,9546.7,7616.9,1929.8,20.21,2025,9,7
ORD-08719,2025-09-09,Desk,Furniture,Karachi,4,595.87,385.44,Retail Store,Credit Card,Hina,2383.48,1541.76,841.72,35.31,2025,9,9
ORD-09122,2025-01-25,Laptop,Electronics,Faisalabad,4,909.46,740.83,Online,Bank Transfer,Usman,3637.84,2963.32,674.52,18.54,2025,1,25
ORD-09629,2025-03-06,Desk,Furniture,Sialkot,4,326.77,246.57,Corporate,Bank Transfer,Bilal,1307.08,986.28,320.8,24.54,2025,3,6
ORD-08294,2025-03-22,Office Chair,Furniture,Faisalabad,10,325.89,226.37,Online,Bank Transfer,Zoya,3258.9,2263.7,995.2,30.54,2025,3,22
ORD-02331,2025-10-08,Office Chair,Furniture,Islamabad,4,435.92,269.12,Corporate,Debit Card,Ayesha,1743.68,1076.48,667.2,38.26,2025,10,8
ORD-03516,2025-05-30,Webcam,Accessories,Rawalpindi,4,135.18,35.84,Corporate,JazzCash,Zoya,540.72,143.36,397.36,73.49,2025,5,30
ORD-02188,2025-07-06,Headphones,Accessories,Rawalpindi,10,83.1,58.02,Corporate,Cash,Sara,831.0,580.2,250.8,30.18,2025,7,6
ORD-00196,2025-12-08,Printer,Office,Peshawar,2,453.28,197.33,Retail Store,Bank Transfer,Usman,906.56,394.66,511.9,56.47,2025,12,8
ORD-08696,2025-06-14,External SSD,Electronics,Lahore,3,285.32,86.34,Retail Store,JazzCash,Bilal,855.96,259.02,596.94,69.74,2025,6,14
ORD-09651,2025-07-19,Tablet,Electronics,Karachi,2,345.43,195.5,Online,Credit Card,Ali,690.86,391.0,299.86,43.4,2025,7,19
ORD-05060,2025-01-28,External SSD,Electronics,Karachi,1,142.03,76.63,Online,Cash,Danish,142.03,76.63,65.4,46.05,2025,1,28
ORD-00803,2025-08-18,Desk,Furniture,Islamabad,1,584.12,216.7,Corporate,Bank Transfer,Zoya,584.12,216.7,367.42,62.9,2025,8,18
ORD-06387,2025-08-06,Wireless Mouse,Accessories,Rawalpindi,3,37.57,24.1,Online,Cash,Maham,112.71,72.3,40.41,35.85,2025,8,6
ORD-07928,2025-08-15,Monitor,Electronics,Peshawar,7,465.55,158.03,Online,Bank Transfer,Bilal,3258.85,1106.21,2152.64,66.06,2025,8,15
